station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
WYS,2023-10-29 14:55,-0.40,-4.00,84.30,210.00,3.00,0.00,30.40,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-8.35,KWYS 291455Z AUTO 21003KT 10SM M18/M20 A3040 RMK AO2,M
WYS,2023-10-29 15:55,8.60,3.20,78.18,0.00,0.00,0.00,30.41,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.60,KWYS 291555Z AUTO 00000KT 10SM M13/M16 A3041 RMK AO2,M
WYS,2023-10-29 16:55,15.80,6.80,67.05,0.00,0.00,0.00,30.41,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.80,KWYS 291655Z AUTO 00000KT 10SM M09/M14 A3041 RMK AO2,M
WYS,2023-10-29 17:55,19.40,5.00,52.89,60.00,6.00,0.00,30.40,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.36,KWYS 291755Z AUTO 06006KT 10SM M07/M15 A3040 RMK AO2,M
WYS,2023-10-29 18:55,21.20,5.00,48.99,80.00,3.00,0.00,30.39,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.34,KWYS 291855Z AUTO 08003KT 10SM M06/M15 A3039 RMK AO2,M
WYS,2023-10-29 19:55,23.00,6.80,49.29,160.00,3.00,0.00,30.38,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.40,KWYS 291955Z AUTO 16003KT 10SM M05/M14 A3038 RMK AO2,M
WYS,2023-10-29 20:55,24.80,10.40,53.75,M,4.00,0.00,30.36,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.01,KWYS 292055Z AUTO VRB04KT 10SM M04/M12 A3036 RMK AO2,M
WYS,2023-10-29 21:55,24.80,12.20,58.22,220.00,7.00,0.00,30.35,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.00,KWYS 292155Z AUTO 22007KT 10SM M04/M11 A3035 RMK AO2,M
WYS,2023-10-29 22:55,24.80,10.40,53.75,230.00,8.00,0.00,30.35,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.24,KWYS 292255Z AUTO 23008KT 10SM M04/M12 A3035 RMK AO2,M
WYS,2023-10-29 23:55,23.00,12.20,62.78,230.00,6.00,0.00,30.36,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.69,KWYS 292355Z AUTO 23006KT 10SM M05/M11 A3036 RMK AO2,M
WYS,2023-10-30 00:55,19.40,15.80,85.63,190.00,4.00,0.00,30.36,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.71,KWYS 300055Z AUTO 19004KT 10SM M07/M09 A3036 RMK AO2,M
WYS,2023-10-30 01:55,14.00,14.00,100.00,0.00,0.00,0.00,30.36,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.00,KWYS 300155Z AUTO 00000KT 10SM M10/M10 A3036 RMK AO2,M
WYS,2023-10-30 02:55,15.80,14.00,92.44,200.00,4.00,0.00,30.37,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.50,KWYS 300255Z AUTO 20004KT 10SM M09/M10 A3037 RMK AO2,M
WYS,2023-10-30 03:55,12.20,12.20,100.00,190.00,8.00,0.00,30.37,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.28,KWYS 300355Z AUTO 19008KT 10SM M11/M11 A3037 RMK AO2,M
WYS,2023-10-30 04:55,12.20,10.40,92.32,240.00,4.00,0.00,30.38,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.30,KWYS 300455Z AUTO 24004KT 10SM M11/M12 A3038 RMK AO2,M
WYS,2023-10-30 05:55,6.80,6.80,100.00,0.00,0.00,0.00,30.37,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.80,KWYS 300555Z AUTO 00000KT 10SM M14/M14 A3037 RMK AO2,M
WYS,2023-10-30 06:55,5.00,5.00,100.00,0.00,0.00,0.00,30.37,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.00,KWYS 300655Z AUTO 00000KT 10SM M15/M15 A3037 RMK AO2,M
WYS,2023-10-30 07:55,1.40,-0.40,91.92,0.00,0.00,0.00,30.37,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.40,KWYS 300755Z AUTO 00000KT 10SM M17/M18 A3037 RMK AO2,M
WYS,2023-10-30 08:55,-0.40,-2.20,91.85,0.00,0.00,0.00,30.37,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.40,KWYS 300855Z AUTO 00000KT 10SM M18/M19 A3037 RMK AO2,M
WYS,2023-10-30 09:55,-2.20,-4.00,91.78,0.00,0.00,0.00,30.36,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-2.20,KWYS 300955Z AUTO 00000KT 10SM M19/M20 A3036 RMK AO2,M
WYS,2023-10-30 10:55,-4.00,-7.60,84.04,0.00,0.00,0.00,30.36,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.00,KWYS 301055Z AUTO 00000KT 10SM M20/M22 A3036 RMK AO2,M
WYS,2023-10-30 11:55,-5.80,-7.60,91.64,0.00,0.00,0.00,30.35,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.80,KWYS 301155Z AUTO 00000KT 10SM M21/M22 A3035 RMK AO2,M
WYS,2023-10-30 12:55,-5.80,-9.40,83.91,0.00,0.00,0.00,30.36,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.80,KWYS 301255Z AUTO 00000KT 10SM M21/M23 A3036 RMK AO2,M
WYS,2023-10-30 13:55,-7.60,-9.40,91.57,0.00,0.00,0.00,30.37,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.60,KWYS 301355Z AUTO 00000KT 10SM M22/M23 A3037 RMK AO2,M
WYS,2023-10-30 14:55,-4.00,-7.60,84.04,0.00,0.00,0.00,30.39,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.00,KWYS 301455Z AUTO 00000KT 10SM M20/M22 A3039 RMK AO2,M
WYS,2023-10-30 15:55,6.80,5.00,92.12,0.00,0.00,0.00,30.41,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.80,KWYS 301555Z AUTO 00000KT 10SM M14/M15 A3041 RMK AO2,M
WYS,2023-10-30 16:55,14.00,10.40,85.28,0.00,0.00,0.00,30.40,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.00,KWYS 301655Z AUTO 00000KT 10SM M10/M12 A3040 RMK AO2,M
WYS,2023-10-30 17:55,21.20,12.20,67.73,0.00,0.00,0.00,30.40,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.20,KWYS 301755Z AUTO 00000KT 10SM M06/M11 A3040 RMK AO2,M
WYS,2023-10-30 18:30,21.20,12.20,67.73,0.00,0.00,0.00,30.40,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.20,KWYS 301830Z AUTO 00000KT 10SM M06/M11 A3040 RMK AO2,M
WYS,2023-10-30 19:55,28.40,15.80,58.75,0.00,0.00,0.00,30.38,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 301955Z AUTO 00000KT 10SM M02/M09 A3038 RMK AO2,M
WYS,2023-10-30 20:55,30.20,17.60,59.01,180.00,5.00,0.00,30.37,M,10.00,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.26,KWYS 302055Z AUTO 18005G10KT 10SM M01/M08 A3037 RMK AO2,M
WYS,2023-10-30 21:55,30.20,17.60,59.01,190.00,7.00,0.00,30.37,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.59,KWYS 302155Z AUTO 19007KT 10SM M01/M08 A3037 RMK AO2,M
WYS,2023-10-30 22:55,30.20,17.60,59.01,210.00,6.00,0.00,30.37,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.36,KWYS 302255Z AUTO 21006KT 10SM M01/M08 A3037 RMK AO2,M
WYS,2023-10-30 23:50,28.40,17.60,63.51,210.00,5.00,0.00,30.37,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.12,KWYS 302350Z AUTO 21005KT 10SM M02/M08 A3037 RMK AO2,M
WYS,2023-10-31 00:55,24.80,19.40,79.62,0.00,0.00,0.00,30.36,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.80,KWYS 310055Z AUTO 00000KT 10SM M04/M07 A3036 RMK AO2,M
WYS,2023-10-31 01:55,21.20,19.40,92.63,0.00,0.00,0.00,30.37,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.20,KWYS 310155Z AUTO 00000KT 10SM M06/M07 A3037 RMK AO2,M
WYS,2023-10-31 02:55,19.40,17.60,92.57,0.00,0.00,0.00,30.38,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.40,KWYS 310255Z AUTO 00000KT 10SM M07/M08 A3038 RMK AO2,M
WYS,2023-10-31 03:55,15.80,15.80,100.00,0.00,0.00,0.00,30.38,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.80,KWYS 310355Z AUTO 00000KT 10SM M09/M09 A3038 RMK AO2,M
WYS,2023-10-31 04:55,17.60,15.80,92.50,250.00,4.00,0.00,30.39,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.60,KWYS 310455Z AUTO 25004KT 10SM M08/M09 A3039 RMK AO2,M
WYS,2023-10-31 05:55,10.40,10.40,100.00,30.00,3.00,0.00,30.39,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.00,KWYS 310555Z AUTO 03003KT 10SM M12/M12 A3039 RMK AO2,M
WYS,2023-10-31 06:55,8.60,8.60,100.00,0.00,0.00,0.00,30.39,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.60,KWYS 310655Z AUTO 00000KT 10SM M13/M13 A3039 RMK AO2,M
WYS,2023-10-31 07:55,5.00,5.00,100.00,0.00,0.00,0.00,30.40,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.00,KWYS 310755Z AUTO 00000KT 10SM M15/M15 A3040 RMK AO2,M
WYS,2023-10-31 08:55,5.00,5.00,100.00,0.00,0.00,0.00,30.40,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.00,KWYS 310855Z AUTO 00000KT 10SM M15/M15 A3040 RMK AO2,M
WYS,2023-10-31 09:55,5.00,5.00,100.00,0.00,0.00,0.00,30.39,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.00,KWYS 310955Z AUTO 00000KT 10SM M15/M15 A3039 RMK AO2,M
WYS,2023-10-31 10:55,3.20,1.40,91.99,0.00,0.00,0.00,30.39,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.20,KWYS 311055Z AUTO 00000KT 10SM M16/M17 A3039 RMK AO2,M
WYS,2023-10-31 11:55,1.40,-0.40,91.92,0.00,0.00,0.00,30.39,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.40,KWYS 311155Z AUTO 00000KT 10SM M17/M18 A3039 RMK AO2,M
WYS,2023-10-31 12:55,-0.40,-2.20,91.85,0.00,0.00,0.00,30.40,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.40,KWYS 311255Z AUTO 00000KT 10SM M18/M19 A3040 RMK AO2,M
WYS,2023-10-31 13:55,-2.20,-4.00,91.78,0.00,0.00,0.00,30.40,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-2.20,KWYS 311355Z AUTO 00000KT 10SM M19/M20 A3040 RMK AO2,M
WYS,2023-10-31 14:55,-0.40,-2.20,91.85,0.00,0.00,0.00,30.42,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.40,KWYS 311455Z AUTO 00000KT 10SM M18/M19 A3042 RMK AO2,M
WYS,2023-10-31 15:55,12.20,12.20,100.00,0.00,0.00,0.00,30.43,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.20,KWYS 311555Z AUTO 00000KT 10SM M11/M11 A3043 RMK AO2,M
WYS,2023-10-31 16:55,17.60,15.80,92.50,0.00,0.00,0.00,30.42,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.60,KWYS 311655Z AUTO 00000KT 10SM M08/M09 A3042 RMK AO2,M
WYS,2023-10-31 17:55,24.80,15.80,68.18,0.00,0.00,0.00,30.41,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.80,KWYS 311755Z AUTO 00000KT 10SM M04/M09 A3041 RMK AO2,M
WYS,2023-10-31 18:55,28.40,17.60,63.51,0.00,0.00,0.00,30.40,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 311855Z AUTO 00000KT 10SM M02/M08 A3040 RMK AO2,M
WYS,2023-10-31 19:55,33.80,19.40,55.14,220.00,10.00,0.00,30.36,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.23,KWYS 311955Z AUTO 22010KT 10SM 01/M07 A3036 RMK AO2,M
WYS,2023-10-31 20:55,35.60,19.40,51.33,210.00,9.00,0.00,30.34,M,10.00,15.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.99,KWYS 312055Z AUTO 21009G15KT 10SM 02/M07 A3034 RMK AO2,M
WYS,2023-10-31 21:55,35.60,19.40,51.33,210.00,6.00,0.00,30.32,M,10.00,11.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.87,KWYS 312155Z AUTO 21006G11KT 10SM 02/M07 A3032 RMK AO2,M
WYS,2023-10-31 22:55,35.60,17.60,47.51,210.00,8.00,0.00,30.31,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.55,KWYS 312255Z AUTO 21008KT 10SM 02/M08 A3031 RMK AO2,M
WYS,2023-10-31 23:55,33.80,19.40,55.14,250.00,3.00,0.00,30.31,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.75,KWYS 312355Z AUTO 25003KT 10SM 01/M07 A3031 RMK AO2,M
WYS,2023-11-01 00:55,28.40,21.20,74.08,0.00,0.00,0.00,30.31,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 010055Z AUTO 00000KT 10SM M02/M06 A3031 RMK AO2,M
WYS,2023-11-01 01:55,24.80,23.00,92.74,0.00,0.00,0.00,30.30,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.80,KWYS 010155Z AUTO 00000KT 10SM M04/M05 A3030 RMK AO2,M
WYS,2023-11-01 02:55,21.20,21.20,100.00,0.00,0.00,0.00,30.30,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.20,KWYS 010255Z AUTO 00000KT 10SM M06/M06 A3030 RMK AO2,M
WYS,2023-11-01 03:55,19.40,19.40,100.00,0.00,0.00,0.00,30.29,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.40,KWYS 010355Z AUTO 00000KT 10SM M07/M07 A3029 RMK AO2,M
WYS,2023-11-01 04:55,17.60,17.60,100.00,0.00,0.00,0.00,30.29,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.60,KWYS 010455Z AUTO 00000KT 10SM M08/M08 A3029 RMK AO2,M
WYS,2023-11-01 05:55,15.80,15.80,100.00,0.00,0.00,0.00,30.28,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.80,KWYS 010555Z AUTO 00000KT 10SM M09/M09 A3028 RMK AO2,M
WYS,2023-11-01 06:55,14.00,15.80,M,0.00,0.00,0.00,30.27,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KWYS 010655Z AUTO 00000KT 10SM M10/M09 A3027 RMK AO2,M
WYS,2023-11-01 07:55,14.00,14.00,100.00,0.00,0.00,0.00,30.27,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.00,KWYS 010755Z AUTO 00000KT 10SM M10/M10 A3027 RMK AO2,M
WYS,2023-11-01 08:55,14.00,14.00,100.00,0.00,0.00,0.00,30.27,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.00,KWYS 010855Z AUTO 00000KT 10SM M10/M10 A3027 RMK AO2,M
WYS,2023-11-01 09:55,15.80,15.80,100.00,0.00,0.00,0.00,30.27,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.80,KWYS 010955Z AUTO 00000KT 10SM M09/M09 A3027 RMK AO2,M
WYS,2023-11-01 10:55,14.00,14.00,100.00,0.00,0.00,0.00,30.25,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.00,KWYS 011055Z AUTO 00000KT 10SM M10/M10 A3025 RMK AO2,M
WYS,2023-11-01 11:55,14.00,14.00,100.00,0.00,0.00,0.00,30.26,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.00,KWYS 011155Z AUTO 00000KT 10SM M10/M10 A3026 RMK AO2,M
WYS,2023-11-01 12:55,10.40,10.40,100.00,0.00,0.00,0.00,30.26,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.40,KWYS 011255Z AUTO 00000KT 10SM M12/M12 A3026 RMK AO2,M
WYS,2023-11-01 13:55,10.40,10.40,100.00,0.00,0.00,0.00,30.25,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.40,KWYS 011355Z AUTO 00000KT 10SM M12/M12 A3025 RMK AO2,M
WYS,2023-11-01 14:55,10.40,10.40,100.00,0.00,0.00,0.00,30.26,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.40,KWYS 011455Z AUTO 00000KT 10SM M12/M12 A3026 RMK AO2,M
WYS,2023-11-01 15:55,17.60,17.60,100.00,0.00,0.00,0.00,30.27,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.60,KWYS 011555Z AUTO 00000KT 10SM M08/M08 A3027 RMK AO2,M
WYS,2023-11-01 16:55,21.20,21.20,100.00,0.00,0.00,0.00,30.26,M,3.00,M,M,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,21.20,KWYS 011655Z AUTO 00000KT 3SM BR M06/M06 A3026 RMK AO2,M
WYS,2023-11-01 17:55,26.60,21.20,79.77,0.00,0.00,0.00,30.25,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.60,KWYS 011755Z AUTO 00000KT 10SM M03/M06 A3025 RMK AO2,M
WYS,2023-11-01 18:55,33.80,21.20,59.53,0.00,0.00,0.00,30.23,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,KWYS 011855Z AUTO 00000KT 10SM 01/M06 A3023 RMK AO2,M
WYS,2023-11-01 19:55,39.20,19.40,44.55,210.00,7.00,0.00,30.20,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.56,KWYS 011955Z AUTO 21007KT 10SM 04/M07 A3020 RMK AO2,M
WYS,2023-11-01 20:55,41.00,19.40,41.54,210.00,11.00,0.00,30.18,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.84,KWYS 012055Z AUTO 21011KT 10SM 05/M07 A3018 RMK AO2,M
WYS,2023-11-01 21:55,41.00,19.40,41.54,240.00,7.00,0.00,30.18,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,KWYS 012155Z AUTO 24007KT 10SM 05/M07 A3018 RMK AO2,M
WYS,2023-11-01 22:55,41.00,21.20,44.85,230.00,10.00,0.00,30.18,M,10.00,16.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,KWYS 012255Z AUTO 23010G16KT 10SM 05/M06 A3018 RMK AO2,M
WYS,2023-11-01 23:55,37.40,19.40,47.80,220.00,6.00,0.00,30.19,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.03,KWYS 012355Z AUTO 22006KT 10SM 03/M07 A3019 RMK AO2,M
WYS,2023-11-02 00:55,32.00,19.40,59.27,210.00,8.00,0.00,30.19,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.11,KWYS 020055Z AUTO 21008KT 10SM M00/M07 A3019 RMK AO2,M
WYS,2023-11-02 01:55,32.00,19.40,59.27,0.00,0.00,0.00,30.19,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,KWYS 020155Z AUTO 00000KT 10SM 00/M07 A3019 RMK AO2,M
WYS,2023-11-02 02:55,30.20,21.20,68.83,110.00,3.00,0.00,30.20,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.63,KWYS 020255Z AUTO 11003KT 10SM M01/M06 A3020 RMK AO2,M
WYS,2023-11-02 03:55,30.20,21.20,68.83,200.00,4.00,0.00,30.19,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.32,KWYS 020355Z AUTO 20004KT 10SM M01/M06 A3019 RMK AO2,M
WYS,2023-11-02 04:55,28.40,23.00,79.92,0.00,0.00,0.00,30.19,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 020455Z AUTO 00000KT 10SM M02/M05 A3019 RMK AO2,M
WYS,2023-11-02 05:55,28.40,24.80,86.18,0.00,0.00,0.00,30.19,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 020555Z AUTO 00000KT 10SM M02/M04 A3019 RMK AO2,M
WYS,2023-11-02 06:55,28.40,24.80,86.18,0.00,0.00,0.00,30.18,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 020655Z AUTO 00000KT 10SM M02/M04 A3018 RMK AO2,M
WYS,2023-11-02 07:55,28.40,24.80,86.18,0.00,0.00,0.00,30.17,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 020755Z AUTO 00000KT 10SM M02/M04 A3017 RMK AO2,M
WYS,2023-11-02 08:55,28.40,26.60,92.86,0.00,0.00,0.00,30.17,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 020855Z AUTO 00000KT 10SM M02/M03 A3017 RMK AO2,M
WYS,2023-11-02 09:55,28.40,26.60,92.86,0.00,0.00,0.00,30.17,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 020955Z AUTO 00000KT 10SM M02/M03 A3017 RMK AO2,M
WYS,2023-11-02 10:55,28.40,26.60,92.86,0.00,0.00,0.00,30.15,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 021055Z AUTO 00000KT 10SM M02/M03 A3015 RMK AO2,M
WYS,2023-11-02 11:55,28.40,26.60,92.86,0.00,0.00,0.00,30.15,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 021155Z AUTO 00000KT 10SM M02/M03 A3015 RMK AO2,M
WYS,2023-11-02 12:55,32.00,26.60,80.22,230.00,8.00,0.00,30.15,M,9.00,M,M,M,M,M,M,M,M,M,-UP,M,M,M,M,M,M,24.11,KWYS 021255Z AUTO 23008KT 9SM -UP 00/M03 A3015 RMK AO2,M
WYS,2023-11-02 13:55,30.20,32.00,M,200.00,3.00,0.00,30.15,M,3.00,M,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,M,KWYS 021355Z AUTO 20003KT 3SM -SN M01/M00 A3015 RMK AO2,M
WYS,2023-11-02 14:55,32.00,32.00,100.00,210.00,8.00,0.00,30.16,M,3.00,M,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,24.11,KWYS 021455Z AUTO 21008KT 3SM -SN M00/M00 A3016 RMK AO2,M
WYS,2023-11-02 15:55,30.20,30.20,100.00,220.00,8.00,0.00,30.17,M,0.50,13.00,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,21.90,KWYS 021555Z AUTO 22008G13KT 1/2SM -SN M01/M01 A3017 RMK AO2,M
WYS,2023-11-02 16:55,32.00,32.00,100.00,230.00,7.00,0.00,30.16,M,5.00,M,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,24.78,KWYS 021655Z AUTO 23007KT 5SM -SN 00/00 A3016 RMK AO2,M
WYS,2023-11-02 17:55,33.80,33.80,100.00,240.00,9.00,0.00,30.16,M,5.00,16.00,M,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,25.75,KWYS 021755Z AUTO 24009G16KT 5SM BR 01/01 A3016 RMK AO2,M
WYS,2023-11-02 18:55,35.60,35.60,100.00,230.00,12.00,0.00,30.15,M,10.00,19.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.58,KWYS 021855Z AUTO 23012G19KT 10SM 02/02 A3015 RMK AO2,M
WYS,2023-11-02 19:55,37.40,33.80,86.69,220.00,15.00,0.00,30.13,M,10.00,24.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.78,KWYS 021955Z AUTO 22015G24KT 10SM 03/01 A3013 RMK AO2,M
WYS,2023-11-02 20:55,35.60,33.80,93.08,230.00,10.00,0.00,30.14,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.48,KWYS 022055Z AUTO 23010KT 10SM 02/01 A3014 RMK AO2,M
WYS,2023-11-02 21:55,35.60,33.80,93.08,M,6.00,0.00,30.13,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.87,KWYS 022155Z AUTO VRB06KT 10SM 02/01 A3013 RMK AO2,M
WYS,2023-11-02 22:55,35.60,35.60,100.00,190.00,8.00,0.00,30.14,M,8.00,13.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.55,KWYS 022255Z AUTO 19008G13KT 8SM 02/02 A3014 RMK AO2,M
WYS,2023-11-02 23:55,33.80,33.80,100.00,220.00,6.00,0.00,30.14,M,2.00,11.00,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,27.70,KWYS 022355Z AUTO 22006G11KT 2SM -SN 01/01 A3014 RMK AO2,M
WYS,2023-11-03 00:55,33.80,33.80,100.00,M,4.00,0.01,30.14,M,4.00,12.00,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,29.52,KWYS 030055Z AUTO VRB04G12KT 4SM -SN 01/01 A3014 RMK AO2 P0001,M
WYS,2023-11-03 01:55,33.80,33.80,100.00,230.00,8.00,0.00,30.14,M,5.00,M,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,26.33,KWYS 030155Z AUTO 23008KT 5SM -SN 01/01 A3014 RMK AO2,M
